student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_4_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues
40870,Master of International Tourism and Hospitality Management,SRI to JCUB,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,77.39,85.68,85.88,86.03,87,Access,Attendance,,100.0,100.0,69.44,50.78,83,Access,Non Submission,,69.37,75.73,64.86,75.79,84,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
68554,Master of Business Administration,SRI to JCUB,At Risk,CP1401,Essential Skills and Reading,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,36.16,28.16,34.76,24.75,37,No Access,Attendance,,33.7,27.44,34.44,31.54,35,No Access,Attendance,,26.96,43.36,23.35,0.0,33,No Access,Attendance,Week 3 late enrolment. Student finding it difficult to catch up on Weeks 1 and 2. Week 4. Student contacted on lecturer referral. Student has been sick on arrival.,Death in family
44995,Master of Information Technology - Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,82.19,90.25,62.4,44.1,90,No Access,Attendance,,80.23,84.42,80.18,80.37,90,No Access,Concern for Welfare,,63.74,44.54,84.23,82.86,85,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Time management
53204,Master of Education - Master of Business Administration,Continuing,Conditional,,Writing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,57.65,56.38,66.62,72.48,77,Access,Attendance,,62.3,41.23,53.97,58.74,79,Access,Non Submission,,69.82,62.21,54.04,47.67,75,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late enrollment
49576,Master of Education - Master of Business Administration,First year,Conditional,,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,11.4,2.21,29.0,55.14,75,Access,Non Submission,,67.31,69.77,47.81,29.17,72,No Access,Concern for Welfare,,55.57,49.82,52.07,65.91,62,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Study skills
86344,Master of Information Technology,New,Excluded,CP5639,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,14.16,11.44,21.56,8.22,38,No Access,Attendance,,13.2,7.29,13.75,9.89,41,No Access,Attendance,,23.73,18.41,13.02,14.98,30,No Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet.,Death in family
85088,"Bachelor of Tourism, Hospitality and Events",New,Academic Caution,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,49.93,54.89,38.82,25.28,80,Access,Non Submission,,56.68,55.66,64.23,62.83,76,No Access,Attendance,,71.2,74.2,70.13,58.18,71,Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Late enrollment
11498,Bachelor of Commerce,Transferred,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,79.08,71.67,78.87,78.12,89,Access,Non Submission,,72.51,69.4,64.29,40.78,91,No Access,Attendance,,91.85,87.91,90.56,88.31,83,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Time management
44282,Postgraduate Qualifying Program - Business,Return to Study,At Risk,CP5633,Writing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,59.72,75.19,61.32,60.23,68,No Access,Concern for Welfare,,24.78,13.23,7.04,0.0,62,No Access,Non Submission,,7.36,16.0,11.6,10.69,45,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Late enrollment
95679,Master of Business Administration,Continuing,Excluded,,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,47.19,42.85,40.5,32.69,41,Access,Attendance,,46.6,56.28,51.98,66.7,35,No Access,Attendance,,57.42,60.38,60.47,87.61,25,Access,Attendance,Week 3 late enrolment. Student finding it difficult to catch up on Weeks 1 and 2. Week 4. Student contacted on lecturer referral. Student has been sick on arrival.,Mental health
57127,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,At Risk,,Essential Skills,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,63.21,80.07,67.94,81.25,62,No Access,Concern for Welfare,,26.2,24.08,35.33,43.71,49,Access,Attendance,,46.9,40.7,58.56,78.2,40,Access,Attendance,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Poor time management
40972,Master of Business Administration,Return to Study,Academic Caution,CP1404,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,70.63,72.97,70.73,84.27,77,Access,Concern for Welfare,,74.05,66.91,77.22,86.69,65,No Access,Non Submission,,49.9,57.13,57.08,55.67,55,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Study skills
18142,"Bachelor of Tourism, Hospitality and Events",New,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,53.72,58.41,73.36,86.25,82,Access,Concern for Welfare,,82.7,73.37,82.22,80.64,81,Access,Attendance,,64.36,67.88,68.38,66.85,82,No Access,Attendance,Week 7. Student maintaining good academic standards.,Time management
97528,Postgraduate Qualifying Program - Business,Transferred,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,69.85,86.27,63.64,46.96,83,No Access,Concern for Welfare,,61.14,63.13,35.69,16.84,76,Access,Non Submission,,63.38,62.92,62.84,66.72,76,Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Study skills
25495,Postgraduate Qualifying Program - Business,Transferred,At Risk,CP5639,,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,51.08,60.21,47.54,37.78,61,No Access,Concern for Welfare,,60.35,47.08,67.92,73.42,52,No Access,Concern for Welfare,,53.08,56.0,54.45,57.26,58,Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Late enrollment
71000,Bachelor of Business,New,Satisfactory,,Studiocity,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,56.67,51.46,74.45,91.41,91,Access,Concern for Welfare,,87.73,84.96,88.52,95.24,89,Access,Non Submission,,89.47,88.25,94.24,100.0,85,Access,Non Submission,Week 7. Student maintaining good academic standards.,Academic progression
50213,Master of Information Technology - Master of Business Administration,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,81.22,79.61,94.04,83.38,98,Access,Attendance,,61.45,65.29,65.99,65.44,99,Access,Concern for Welfare,,69.69,66.26,60.7,55.67,86,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Time management
30934,Master of Data Science (Professional),Continuing,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,51.33,60.38,55.15,72.58,84,Access,Non Submission,,76.93,76.64,78.19,70.42,81,Access,Attendance,,60.08,52.2,55.82,43.08,79,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Time management
63138,Master of Information Technology,First year,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,86.18,80.54,90.12,99.1,95,Access,Concern for Welfare,,89.85,95.3,88.11,100.0,88,Access,Non Submission,,60.07,52.55,62.27,64.4,86,No Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
99925,Bachelor of Commerce,Excluded,Satisfactory,,,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,79.81,81.09,83.5,97.3,100,Access,Non Submission,,76.69,82.13,69.13,57.08,98,No Access,Attendance,,85.57,86.54,87.27,79.79,92,No Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Time management
75866,Bachelor of Commerce,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.1,67.39,62.08,50.24,79,Access,Concern for Welfare,,64.8,59.7,61.41,56.39,75,Access,Concern for Welfare,,93.82,100.0,96.79,100.0,67,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
50760,Postgraduate Qualifying Program - Business,Continuing,At Risk,CP5047,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,37.92,41.72,41.21,48.52,55,No Access,Concern for Welfare,,31.53,29.09,23.41,24.25,52,No Access,Concern for Welfare,,45.06,30.0,50.2,55.36,47,No Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Poor time management
25389,Master of Information Technology,Continuing,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,80.56,87.98,91.69,83.71,72,Access,Attendance,,76.77,75.21,69.85,38.25,60,Access,Concern for Welfare,,79.7,77.42,78.48,81.72,62,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Study skills
93717,"Bachelor of Tourism, Hospitality and Events",Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,92.35,90.54,92.19,100.0,87,Access,Non Submission,,71.65,65.0,49.77,54.86,86,Access,Non Submission,,77.86,82.23,73.0,78.73,79,No Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Time management
48671,Master of Data Science (Professional),Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,62.99,64.3,64.07,78.16,87,Access,Concern for Welfare,,82.76,77.75,88.78,87.38,82,No Access,Concern for Welfare,,65.25,69.66,67.19,53.81,72,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
58174,Master of Education - Master of Business Administration,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,63.82,69.78,67.71,74.83,83,Access,Attendance,,97.14,100.0,95.98,90.54,81,Access,Attendance,,66.84,63.16,50.85,28.26,81,No Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Academic progression
90560,Bachelor of Commerce,Transferred,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,77.89,90.17,78.45,70.29,85,Access,Non Submission,,34.15,47.78,20.76,0.0,77,No Access,Concern for Welfare,,71.43,71.09,71.53,61.33,73,No Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
38947,Master of Professional Accounting,First year,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,74.99,70.81,70.02,64.19,96,No Access,Non Submission,,66.88,56.84,54.99,35.78,90,No Access,Concern for Welfare,,80.47,83.67,77.79,73.81,88,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Time management
38721,"Bachelor of Tourism, Hospitality and Events",Continuing,Academic Caution,,Referencing,Enrollment,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,61.02,65.13,76.66,77.56,52,Access,Concern for Welfare,,24.03,32.01,23.83,14.09,53,Access,Non Submission,,53.8,48.16,60.69,69.96,44,No Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management
27507,Master of Professional Accounting,Return to Study,At Risk,CP1401,Studiocity,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,35.93,22.44,26.7,40.31,68,No Access,Concern for Welfare,,76.42,97.16,80.42,69.34,66,Access,Concern for Welfare,,69.1,66.99,62.28,62.88,69,No Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Poor time management
72676,Master of Information Technology - Master of Business Administration,Return to Study,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,92.76,91.92,92.93,74.63,79,Access,Attendance,,76.29,81.62,75.42,74.82,71,Access,Non Submission,,77.7,69.31,54.92,42.3,76,No Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Academic progression
30078,Master of Data Science (Professional),SRI to JCUB,Academic Caution,CP5633,,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,51.62,56.18,75.59,100.0,87,Access,Concern for Welfare,,29.15,49.31,35.79,35.93,80,Access,Non Submission,,82.15,61.72,76.7,76.34,56,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late enrollment
69634,Master of International Tourism and Hospitality Management - Master of Business Administration,SRI to JCUB,At Risk,CP5639,Essential Skills and Reading,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,41.21,53.32,53.02,67.1,61,Access,Concern for Welfare,,40.01,47.71,34.03,40.31,47,No Access,Attendance,,31.88,34.23,17.32,22.47,38,No Access,Attendance,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Financial stress
89395,Bachelor of Commerce,New,Conditional,,Studiocity,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,48.33,37.38,38.69,30.2,79,Access,Non Submission,,46.32,52.08,43.54,53.37,76,Access,Non Submission,,55.76,61.49,55.85,52.78,82,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management
58971,"Bachelor of Tourism, Hospitality and Events",Return to Study,Academic Caution,CP5046,4R Essential Skills,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,21.27,21.81,28.62,24.05,56,No Access,Non Submission,,44.78,40.36,64.14,77.56,45,Access,Attendance,,46.62,42.73,55.46,59.87,46,Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
64505,Master of Information Technology,Return to Study,At Risk,,,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,38.83,38.25,27.77,40.19,65,No Access,Concern for Welfare,,61.55,61.62,60.52,49.43,56,No Access,Concern for Welfare,,18.43,11.38,29.87,30.95,51,Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
81989,Bachelor of Business,Excluded,Conditional,,Writing,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,82.99,82.75,74.3,61.15,87,Access,Attendance,,77.96,65.0,70.29,61.01,89,Access,Concern for Welfare,,84.85,87.11,86.72,93.22,97,Access,Attendance,Week 7. Student maintaining good academic standards.,Time management
71712,"Bachelor of Tourism, Hospitality and Events",New,Academic Caution,CP1407,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,58.61,59.02,48.27,45.35,51,No Access,Concern for Welfare,,29.87,13.32,31.76,38.91,48,No Access,Attendance,,51.24,55.29,62.39,56.33,34,No Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Financial stress
80453,Master of Professional Account and Master of Business Administration,LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,65.34,55.05,69.84,86.83,81,Access,Non Submission,,68.47,74.24,60.77,64.67,83,No Access,Concern for Welfare,,48.19,60.37,37.29,33.87,81,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Time management
97044,Master of Professional Accounting,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,86.86,77.51,100.0,100.0,81,No Access,Attendance,,83.27,83.4,81.42,87.39,80,Access,Attendance,,83.95,67.85,81.11,72.67,83,Access,Attendance,Week 8. Strong performance across all subjects. No intervention needed.,Time management
38627,Bachelor of Business,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,61.25,55.57,48.31,60.43,78,Access,Attendance,,67.95,66.79,64.83,56.68,86,Access,Concern for Welfare,,80.0,77.51,86.06,100.0,87,No Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Time management
42435,Bachelor of Information Technology,First year,Satisfactory,,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,56.8,59.38,59.73,47.09,95,No Access,Attendance,,82.75,80.66,98.55,100.0,93,Access,Concern for Welfare,,74.99,73.26,92.32,94.03,100,Access,Non Submission,Week 5. Good progress on assessments. No concerns identified.,Time management
99173,Master of International Tourism and Hospitality Management - Master of Business Administration,First year,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,73.17,72.65,85.12,100.0,98,Access,Non Submission,,81.51,77.29,79.94,64.4,94,Access,Attendance,,77.99,71.53,100.0,100.0,97,Access,Attendance,Week 7. Student maintaining good academic standards.,Academic progression
88094,Master of Professional Accounting,SRI to JCUB,At Risk,,4R Essential Skills,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,58.46,74.66,68.28,87.87,51,Access,Concern for Welfare,,50.8,54.67,78.38,95.81,45,No Access,Attendance,,38.91,38.46,51.52,38.61,49,No Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental health
20730,Postgraduate Qualifying Program - Business,First year,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,,87.51,96.42,94.03,100.0,93,Access,Attendance,,93.63,87.19,84.5,92.67,95,Access,Non Submission,,86.93,77.38,81.62,99.23,100,Access,Non Submission,Week 7. Student maintaining good academic standards.,Academic progression
78879,Master of Data Science (Professional),LOA,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,74.94,81.24,63.35,65.43,94,Access,Non Submission,,57.97,42.13,65.23,86.08,88,Access,Attendance,,71.95,67.58,89.06,95.28,97,No Access,Non Submission,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
68556,Master of Data Science (Professional),First year,Academic Caution,CP1404,Studiocity,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,38.82,52.37,35.28,25.66,66,No Access,Concern for Welfare,,59.68,53.98,58.23,41.68,63,Access,Concern for Welfare,,48.34,48.88,58.02,73.14,57,No Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Late enrollment
79228,Master of Information Technology,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,76.62,79.77,75.89,82.83,99,No Access,Non Submission,,61.65,42.86,73.27,87.17,100,Access,Concern for Welfare,,73.48,82.07,66.16,54.04,96,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
57419,Bachelor of Commerce,SRI to JCUB,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,59.87,64.41,44.04,26.92,99,Access,Attendance,,78.48,68.84,71.87,42.03,97,Access,Concern for Welfare,,82.27,76.77,71.28,50.24,83,Access,Concern for Welfare,Week 5. Good progress on assessments. No concerns identified.,Academic progression
20237,Postgraduate Qualifying Program - Business,New,At Risk,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,32.47,19.83,51.9,32.99,43,No Access,Attendance,,36.89,37.74,29.14,27.8,41,No Access,Attendance,,30.61,42.85,19.42,0.0,43,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Financial stress
83946,Master of Business Administration,Continuing,Conditional,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,54.42,57.51,53.24,61.67,95,No Access,Concern for Welfare,,81.02,75.93,76.13,69.06,97,No Access,Attendance,,97.61,100.0,100.0,100.0,100,No Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Study skills
24707,Master of Education - Master of Business Administration,Continuing,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,69.24,61.08,71.25,71.53,94,Access,Non Submission,,73.88,72.2,53.35,58.22,91,Access,Concern for Welfare,,74.39,63.08,79.21,71.35,88,No Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
18094,Master of Information Technology,Transferred,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,76.75,83.8,86.94,90.11,100,Access,Concern for Welfare,,70.03,65.03,62.81,58.99,92,Access,Attendance,,72.49,65.89,61.05,54.03,97,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
81781,Master of Business Administration,First year,Academic Caution,CP1401,Essential Skills,,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,,32.18,26.6,41.73,39.46,60,No Access,Concern for Welfare,,14.95,26.56,27.24,51.87,50,No Access,Non Submission,,23.87,35.69,52.2,51.86,36,Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Poor time management
76255,Postgraduate Qualifying Program - Business,LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,50.43,26.96,57.41,78.29,100,Access,Attendance,,67.41,53.27,76.16,64.95,94,Access,Non Submission,,82.43,75.03,78.04,79.67,92,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Time management
36497,Master of International Tourism and Hospitality Management,Continuing,Satisfactory,,Essential Skills,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,73.92,74.77,88.62,100.0,82,Access,Attendance,,96.51,95.1,97.57,100.0,90,No Access,Concern for Welfare,,67.18,63.74,67.39,67.26,89,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
85065,Master of International Tourism and Hospitality Management - Master of Business Administration,Continuing,Conditional,CP5639,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,50.7,43.22,59.25,58.87,64,Access,Concern for Welfare,,62.35,62.29,69.1,77.95,58,Access,Non Submission,,56.17,52.85,55.06,41.19,64,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management
80341,Bachelor of Information Technology,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,60.35,64.59,63.34,53.25,82,No Access,Attendance,,73.56,61.06,74.91,71.56,79,Access,Non Submission,,100.0,100.0,90.47,74.1,84,Access,Attendance,Week 5. Good progress on assessments. No concerns identified.,Study skills
29641,Bachelor of Business,Continuing,At Risk,CP5639,Referencing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,,51.48,58.51,70.06,93.23,64,Access,Concern for Welfare,,53.59,64.97,54.33,55.07,52,Access,Concern for Welfare,,23.17,35.24,24.5,23.97,48,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Late enrollment
31566,Master of Professional Account and Master of Business Administration,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,60.47,70.27,70.34,64.44,89,Access,Attendance,,81.13,87.49,68.66,70.13,87,Access,Non Submission,,80.29,85.28,100.0,100.0,91,Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Time management
53007,Master of Engineering Management,LOA,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,84.83,86.92,91.22,99.62,92,Access,Concern for Welfare,,100.0,100.0,95.86,100.0,90,Access,Concern for Welfare,,100.0,92.25,93.28,81.19,87,Access,Concern for Welfare,Week 7. Student maintaining good academic standards.,Academic progression
78202,"Bachelor of Tourism, Hospitality and Events",Return to Study,Satisfactory,,,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,,55.64,48.03,65.04,72.38,99,Access,Concern for Welfare,,59.47,64.96,62.93,76.08,93,Access,Attendance,,67.75,57.94,74.55,87.85,78,No Access,Concern for Welfare,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
67912,Master of Business Administration,Transferred,Academic Caution,CP1401,Writing,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,20.12,28.54,43.56,46.43,57,No Access,Non Submission,,21.63,31.69,25.05,20.4,53,Access,Non Submission,,51.63,48.51,80.57,100.0,46,Access,Attendance,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management
25235,Bachelor of Commerce,Return to Study,Conditional,,,,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,75.6,64.14,73.72,98.66,86,Access,Concern for Welfare,,69.77,81.89,70.32,38.46,82,Access,Non Submission,,82.69,92.82,82.2,96.75,80,Access,Concern for Welfare,Week 8. Strong performance across all subjects. No intervention needed.,Study skills
99167,Master of Professional Accounting,SRI to JCUB,Academic Caution,,Referencing,,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,,29.98,18.9,32.03,38.78,64,Access,Non Submission,,80.35,85.46,68.41,65.0,64,Access,Concern for Welfare,,69.01,54.02,68.57,64.33,45,Access,Attendance,Week 7. Missed second assessment. Student contacted and reported feeling overwhelmed. Referred to Academic Support and encouraged to speak with Counsellor.,Poor time management
36922,Bachelor of Commerce,Transferred,Satisfactory,,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,62.14,66.13,50.65,49.9,94,Access,Non Submission,,81.71,90.38,70.48,46.8,94,No Access,Concern for Welfare,,78.35,76.06,100.0,100.0,95,Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Time management
86434,Master of Professional Account and Master of Business Administration,New,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,,70.7,69.32,58.52,59.19,75,Access,Non Submission,,74.05,73.42,74.99,78.12,75,Access,Non Submission,,54.13,60.83,45.66,39.78,70,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
74071,Bachelor of Business,Excluded,Conditional,CP1404,Studiocity,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,85.43,99.67,68.43,60.29,100,Access,Attendance,,78.27,66.21,86.3,91.71,100,No Access,Concern for Welfare,,77.33,69.99,81.46,93.58,91,No Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Time management
21919,Master of Professional Account and Master of Business Administration,First year,Conditional,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,71.53,67.42,67.17,67.63,76,Access,Concern for Welfare,,75.59,82.82,70.78,53.76,72,No Access,Non Submission,,79.31,75.49,87.15,91.16,75,Access,Attendance,Week 3. Student performing well. Consistent attendance and engagement.,Study skills
76895,Master of Business Administration,New,Satisfactory,,,,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,,77.86,69.74,79.29,71.62,99,Access,Attendance,,60.36,53.47,54.91,67.12,98,Access,Non Submission,,68.15,57.98,69.46,70.47,97,No Access,Non Submission,Week 3. Student performing well. Consistent attendance and engagement.,Academic progression
